x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y2_pred,y1_pred
17.796463041607126,3.45,2.4506302205988115,13.364560260269672,0.8016933580951253,13.938464057205953,17.0,34.87101926375487,1.3794803283503552,14.00695112287859,4.088488033567596,23.407663839422973,3.3559999999999994,97.72191811337623,300,94,94.43693078824455,0.36438114041960473
17.755688149076676,3.5042838196415356,2.450821578587898,14.383500329883367,0.8020584049233226,14.086404977760541,17.0,30.05643556968773,1.3810650187072933,12.066460927995147,4.143011679821096,22.86087454673961,3.620322614277529,97.53461924806797,300,94,94.43693078824455,0.36438114041960473
17.736309510951763,3.45,2.482806184021978,13.358825960390112,0.8092447141762893,13.939172475642266,17.0,32.49424059402749,1.291018379660332,13.924482108660742,4.041188872793732,24.086051866134486,4.092787602437521,98.59686703537943,300,94,94.43693078824455,0.36438114041960473
17.796463041607126,3.520663746291978,2.4506302205988115,12.828935705549812,0.8016933580951253,14.16310234457475,17.0,35.34396979652473,1.3794803283503552,14.00695112287859,4.088488033567596,23.407663839422973,3.3559999999999994,97.47513245124038,300,94,94.43693078824455,0.36438114041960473
17.800433757785203,3.45,2.450517282152158,14.688898690741862,0.8016344191277089,13.64881303733817,17.0,32.097178673255954,1.2250066175466852,12.305203225297669,4.122851256531827,22.571876196984903,3.3559999999999994,97.51499007827431,300,94,94.43693078824455,0.36438114041960473
17.736309510951763,3.45,2.482806184021978,13.358825960390112,0.8092447141762893,13.939172475642266,17.0,32.49424059402749,1.291018379660332,13.924482108660742,4.041188872793732,24.086051866134486,4.092787602437521,98.59686703537943,300,94,94.43693078824455,0.36438114041960473
17.736309510951763,3.45,2.482806184021978,13.358825960390112,0.8092447141762893,13.939172475642266,17.0,32.49424059402749,1.291018379660332,13.924482108660742,4.041188872793732,24.086051866134486,4.092787602437521,98.59686703537943,300,94,94.43693078824455,0.36438114041960473
17.754451567928257,3.45,2.5822799447776035,13.434213113123336,0.8002774562963386,13.939993993115776,16.60706356891338,32.46818157129293,1.3334204046833316,12.419150403485993,4.0978375522422645,23.350714835842265,3.4992175917959587,97.32407796332001,300,94,94.43693078824455,0.36438114041960473
17.796463041607126,3.45,2.4506302205988115,13.364560260269672,0.8016933580951253,13.938464057205953,17.0,34.87101926375487,1.3794803283503552,14.00695112287859,4.088488033567596,23.407663839422973,3.3559999999999994,97.72191811337623,300,94,94.43693078824455,0.36438114041960473
17.736309510951763,3.45,2.482806184021978,13.358825960390112,0.8092447141762893,13.939172475642266,17.0,32.49424059402749,1.291018379660332,13.924482108660742,4.041188872793732,24.086051866134486,4.092787602437521,98.59686703537943,300,94,94.43693078824455,0.36438114041960473
17.736309510951763,3.45,2.482806184021978,13.358825960390112,0.8092447141762893,13.939172475642266,17.0,32.49424059402749,1.291018379660332,13.924482108660742,4.041188872793732,24.086051866134486,4.092787602437521,98.59686703537943,300,94,94.43693078824455,0.36438114041960473
17.788896841073633,3.45,2.537426933797974,13.446605037315312,0.808120798353709,13.940509381671546,15.652325438071859,37.12067382684698,1.3201433648025351,12.330996370922204,4.045673035796702,23.351627898767514,3.850011566392075,96.70966591380753,300,94,94.43693078824455,0.36438114041960473
16.38244249242751,4.014222474498129,1.8399999999999999,12.7977053497891,0.6225018445567942,16.88952914437208,15.51929783515472,2.88,1.0472875109575939,17.296005074153626,4.099168409227542,23.69847381482105,4.982007665591987,99.4071331405557,300,94,87.57150433366492,0.2337570269422769
15.92455584724228,4.012989717271735,1.8399999999999999,13.424599300543207,0.5944999339230125,16.422735026810454,15.87421477022232,2.88,1.061494488742131,16.888671957391633,4.1117265743787845,24.02113882449444,5.186228392158644,99.17426971512126,300,94,87.57150433366492,0.2337570269422769
17.750921315635782,3.45,2.4943096889706506,12.479907999144796,0.800344285081086,13.938502718700766,16.789754950261973,34.35043211769982,1.3552560239125615,14.769311147643982,4.088890789032756,23.36775136856774,3.517258439001123,97.52518573258438,300,94,90.42926498580341,0.2809641574334524
17.778831339319154,3.4776450973043787,2.449829250991099,13.26482746379151,0.8016021522959278,13.374450054375204,17.0,35.43430681707684,1.2150879000952708,14.368079843925122,4.078597784336763,23.310969379944837,3.3559999999999994,97.69695946674625,300,94,90.42926498580341,0.2809641574334524
18.3,3.964264530320421,1.967759599033971,13.432466464622639,0.5148595243642677,13.91468858435978,13.171121675402194,2.88,1.2461591572870392,13.249528880329715,5.6054508839266495,28.18963345383799,5.91386218303394,99.466368405747,300,94,91.16091663175594,0.3021816638319872
17.673371901288668,3.904955033017885,2.0920268942599676,13.538891341265998,0.46426351834880786,13.064847154376832,14.14890406271708,8.58876339899477,1.130280369058715,13.148226940135414,6.061908218870121,31.070365856778245,6.214306080767998,98.33989935908984,300,94,91.16091663175594,0.3021816638319872
17.925635381326266,4.05,2.4460250253651887,13.267447323440079,0.7814195343343786,12.335711962371814,16.84845563711368,36.58927469030541,1.148416118922005,16.759941576294068,3.7701692018762207,22.260715862185883,3.8092919875054903,99.13008195967588,300,94,90.07310833356557,0.267571226861556
17.906522379352023,4.05,2.4426041536057603,13.42548248917792,0.8513548350250648,12.918692717259638,15.917867349020561,38.622807984484176,1.1497233040804453,17.37057379206717,3.5,22.068120890190208,3.8076307375034455,98.95601848054824,300,94,90.07310833356557,0.267571226861556
15.161300423107205,4.0134326372990206,1.8399999999999999,12.915009254545033,0.425,16.442201949235454,15.15607944130524,31.674357731078448,1.2891880783569045,16.665200023034107,3.92789907303259,22.445947573103922,3.5334149962290415,100.08718822873591,300,94,87.60181771314406,0.23770113113455255
16.379761082451992,4.0134326372990206,1.8399999999999999,12.915009254545033,0.425,16.442201949235454,15.15607944130524,31.674357731078448,1.058050299700951,17.354931050376898,3.92789907303259,22.445947573103922,3.5334149962290415,100.08718822873591,300,94,87.60181771314406,0.23770113113455255
17.488066720426744,4.011423493553922,1.8399999999999999,12.916941400273915,0.425,16.7379975613661,15.20849728963699,32.030306589175794,1.058050299700951,18.51976475150288,3.9278990730325893,23.036561463017726,3.5334149962290415,100.04292299004965,300,94,88.47130417176578,0.23919116912042765
17.777503140056517,4.005978789823198,2.0588971617841954,13.0546886223139,0.44575556555131773,16.202447659109627,16.699042408234554,38.40802077107657,1.072265322198438,18.160931605264985,3.5,22.777383600789655,3.4734587152722574,99.64025227285441,300,94,88.47130417176578,0.23919116912042765
17.95359141680627,3.994311569682325,2.1163475037536466,13.056304289750312,0.445980901789627,13.141792464615497,16.701251393027697,38.8753954862659,1.069628667384724,18.15964879950614,3.5,22.804278065344022,3.488548705414426,99.60932088386049,300,94,89.11471489497175,0.24434400973103948
18.09303058376667,3.9811620881838543,1.9214976965010009,13.457970226285934,0.425,12.586057144111733,15.915115716209963,27.71624164444964,0.9,16.96253484086951,3.5872366145025953,23.745695466294926,4.017124690483903,100.21672184484024,300,94,89.11471489497175,0.24434400973103948
17.959343619734263,3.45,2.3495680387323414,13.745940508619201,0.8526965943641202,13.287259330673688,13.482307618789214,13.814694345001428,0.9,12.584421477191203,4.258198007807428,22.59135174911829,5.449812957952945,102.26619282145045,300,94,93.82862106043983,0.3430295776649729
18.01607821745688,3.585965442905479,2.277250682522523,13.64485449059482,0.830924080220285,12.566221741569109,14.267186393766021,35.338744697140015,1.4782805053189358,13.176235502147108,4.569437209036609,27.233440772375033,3.4881509194696045,100.85570996520573,300,94,93.94495528798213,0.3528249204113061
18.008693837189732,3.6182394198564154,2.3086449395456388,14.585358323695937,0.7532432599795458,14.094982481621114,13.639187378615794,36.785519191523285,1.4337681707656809,12.72879552979167,4.578465033933494,26.34340310652881,3.6089074310342344,99.82627784356147,300,94,93.94495528798213,0.3528249204113061
18.13099399921542,3.8352770518958947,2.068787980219379,12.389818160691469,0.7858964116899152,13.782235075614096,16.042257971462707,12.762613215599615,1.2625600358575753,15.799890382546218,5.857287030323,23.098959569957877,3.3559999999999994,100.5131037524129,300,94,89.66674490386794,0.26358661626807844
18.13099399921542,3.8352770518958947,2.068787980219379,12.389818160691469,0.7858964116899152,13.782235075614096,16.042257971462707,12.762613215599615,1.2625600358575753,15.799890382546218,5.857287030323,23.098959569957877,4.349854985296252,100.5131037524129,300,94,89.66674490386794,0.26358661626807844
17.967432186903142,4.05,2.441527231764206,13.371925770158954,0.425,12.803710253842903,15.952895298510192,36.62475312573218,0.9388136888830174,16.92025785248634,3.9447604163625805,20.99164478025149,3.9602836555364958,98.98094136084026,300,94,89.55771567014291,0.25501858337873556
17.967432186903142,4.05,2.441527231764206,13.371925770158954,0.425,12.803710253842903,15.952895298510192,36.62475312573218,0.9388136888830174,16.92025785248634,3.9447604163625805,20.99164478025149,3.9602836555364958,98.98094136084026,300,94,89.55771567014291,0.25501858337873556
17.58176592761491,3.892382522472267,1.9386378211764814,12.675857926476649,0.4805159682498423,12.57675051693566,14.0630203265756,7.889392188940602,0.9783741784534363,13.1566696870154,4.115924047956478,30.307211722713777,6.154830119355603,97.72477758994928,300,94,91.2415052251396,0.3030916350047433
17.58176592761491,3.892382522472267,1.9386378211764814,12.675857926476649,0.4805159682498423,12.57675051693566,14.0630203265756,7.889392188940602,0.9783741784534363,13.1566696870154,4.115924047956478,30.307211722713777,6.154830119355603,97.72477758994928,300,94,91.2415052251396,0.3030916350047433
17.795435809338677,3.9468856370610226,1.9943966309222771,12.521549662940771,0.5107794115124713,12.974192176539564,14.358377379369884,14.38809448154208,1.2816582886729764,13.063204337865804,4.689111940071311,28.450097781411202,5.866559203049043,98.32848506309189,300,94,91.65887549750136,0.3050849000397471
17.730138865852556,3.816500654447648,2.0384779757125497,13.388958265251226,0.5410881555781445,13.695901633661446,13.317504474447038,12.871975538840399,1.2380170258146455,13.192600723941776,4.378641325554435,31.74,6.099100497661465,101.14952251021268,300,94,91.65887549750136,0.3050849000397471
16.53789928849801,4.05,2.1431338206071873,12.826474456765062,0.425,14.083372927193595,15.630340574060055,48.994668264163515,1.097365530525091,15.113772878506966,4.79478577410955,24.174933452227275,3.3559999999999994,99.48435026264006,300,94,89.12999130425429,0.25392253947087573
17.557762457697887,3.869681934116376,1.8518351991821511,13.337486659391589,0.4488801138093008,14.079137850987175,16.1604816960519,51.53667381102281,0.9,14.352388909452797,4.506876825201913,23.236879094318173,4.147039631160807,100.80916696904936,300,94,89.12999130425429,0.25392253947087573
17.437942597876013,3.8994205750064133,2.6906395462856354,13.441888636027343,1.0187407242637994,13.573676554760539,14.048290896207767,13.51134786084565,1.3024824523597036,12.56104808679629,3.636913392857297,22.533937602726972,5.834301325248631,100.20455403136279,300,94,92.92325583673204,0.3267772350797633
17.437942597876013,3.8994205750064133,2.6906395462856354,13.441888636027343,1.0187407242637994,13.573676554760539,14.048290896207767,13.51134786084565,1.3024824523597036,12.56104808679629,3.636913392857297,22.533937602726972,5.834301325248631,100.20455403136279,300,94,92.92325583673204,0.3267772350797633
17.599901422904452,3.9521061589189745,2.3939278443322753,13.947260636169357,0.9943603085151513,13.77587485968163,12.977004004233736,14.106422264866683,1.3067924304607235,12.663210722808486,4.9783289904660135,28.357196225779525,5.812230157015696,100.73338396502373,300,94,93.24380710091286,0.3272309074261509
17.926134463550426,3.867439137032646,2.4588339465377054,13.621020899688961,0.7606659571488357,13.51804388714239,14.175324287177506,14.610428352672479,1.2679140955854538,12.705393189220366,4.620246122732842,26.223438926902848,6.708505474851519,99.64876885365294,300,94,93.24380710091286,0.3272309074261509
17.897758686064737,3.840196815765483,2.222995261060129,13.482188262420095,0.496462574319365,13.758331626437045,13.709276461359455,13.021173380971263,1.2349097430436813,12.872397054452023,4.093705012695616,25.89734223002481,6.041680476224646,100.46050458291934,300,94,91.73251281897222,0.3059948712125033
17.897758686064737,3.840196815765483,2.222995261060129,13.482188262420095,0.496462574319365,13.758331626437045,13.709276461359455,13.021173380971263,1.2349097430436813,12.872397054452023,4.093705012695616,25.89734223002481,6.041680476224646,100.46050458291934,300,94,91.73251281897222,0.3059948712125033
16.974096731150677,3.912184387082183,1.9235476589806775,13.703182306603273,1.1456084766727235,14.032280859578705,13.407252507333125,13.565109784667882,1.237348349023732,13.797835811165402,4.728471876796604,31.74,5.873745292398981,96.54184697215015,300,94,91.89199145464288,0.3092787900521232
17.1982094671893,3.8645322880059045,2.1392779931012305,12.561507665291595,1.2272659308327303,13.503750933923582,13.91778812022346,13.76885814184477,1.2095466748507053,14.017915223693768,4.6702074332753485,26.62082597454726,6.594400478663923,96.27697282294054,300,94,91.89199145464288,0.3092787900521232
